county,rep_unit,total,barnes,johnson,paul,SCATTERING
CRAWFORD,Town of WAUZEKA Wards 1-2,193,68,124,0,1
CRAWFORD,Village of BELL CENTER Ward 1,43,21,22,0,0
CRAWFORD,VILLAGE OF DE SOTO Ward 2,29,17,12,0,0
CRAWFORD,Village of EASTMAN Ward 1,160,41,119,0,0
CRAWFORD,Village of FERRYVILLE Ward 1,126,54,72,0,0
CRAWFORD,Village of GAYS MILLS Ward 1,237,116,121,0,0
CRAWFORD,Village of LYNXVILLE Ward 1,64,30,34,0,0
CRAWFORD,Village of MT. STERLING Ward 1,74,38,36,0,0
CRAWFORD,Village of SOLDIERS GROVE Ward 1,234,103,130,0,1
CRAWFORD,Village of STEUBEN Ward 1,51,14,37,0,0
CRAWFORD,Village of WAUZEKA Ward 1,269,121,148,0,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 1,401,174,226,0,1
CRAWFORD,City of PRAIRIE DU CHIEN Ward 2,184,90,94,0,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 3,339,176,163,0,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 4,319,173,146,0,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 5,367,199,166,0,2
CRAWFORD,City of PRAIRIE DU CHIEN Ward 6,357,208,146,0,3
DANE,Town of ALBION Wards 1-3,1020,543,475,0,2
DANE,Town of BERRY Wards 1-2,736,408,325,0,3
DANE,Town of BLACK EARTH Ward 1,340,189,149,0,2
DANE,Town of BLOOMING GROVE Wards 1-7,844,664,180,0,0
DANE,Town of BLUE MOUNDS Wards 1-2,587,360,225,0,2
DANE,Town of BRISTOL Wards 1-5,2462,1303,1155,0,4
DANE,"Town of BURKE Wards 1-4,7",1505,917,584,0,4
DANE,Town of BURKE Wards 5-6,260,164,96,0,0
DANE,Town of CHRISTIANA Wards 1-2,666,347,319,0,0
DANE,Town of COTTAGE GROVE Wards 1-6,2280,1382,892,0,6
DANE,Town of CROSS PLAINS Wards 1-2,995,568,424,0,3
DANE,Town of DANE Ward 1,507,200,306,0,1
DANE,Town of DEERFIELD Wards 1-2,889,479,409,0,1
DANE,Town of DUNKIRK Wards 1-6,1138,670,466,0,2
DANE,Town of DUNN Wards 1-7,3117,1996,1109,0,12
DANE,Town of MAZOMANIE Wards 1-2,603,319,281,0,3
DANE,Town of MEDINA Wards 1-2,744,352,391,0,1
DANE,Town of MIDDLETON Wards 1-8,3803,2497,1298,0,8
DANE,Town of MONTROSE Wards 1-2,665,431,232,0,2
DANE,Town of OREGON Wards 1-4,2039,1315,716,0,8
DANE,Town of PERRY Ward 1,449,272,177,0,0
DANE,Town of PLEASANT SPRINGS Wards 1-4,2001,1173,823,0,5
DANE,Town of PRIMROSE Ward 1,455,294,160,0,1
DANE,Town of ROXBURY Wards 1-2,1056,565,485,0,6
DANE,Town of RUTLAND Wards 1-2,1200,733,465,0,2
DANE,Town of SPRINGDALE Wards 1-3,1274,750,520,0,4
DANE,Town of SPRINGFIELD Wards 1-4,1634,871,756,0,7
DANE,Town of SUN PRAIRIE Wards 1-3,1330,762,566,0,2
DANE,Town of VERMONT Ward 1,588,381,205,0,2
DANE,Town of VERONA Wards 1-3,1313,841,468,0,4
DANE,Town of VIENNA Wards 1-2,874,444,425,0,5
DANE,Town of WESTPORT Wards 1-5,2809,1741,1063,0,5
DANE,Town of YORK Ward 1,402,195,207,0,0
DANE,Village of BELLEVILLE Wards 1-2,1166,787,377,0,2
DANE,Village of BLACK EARTH Wards 1-2,816,518,296,0,2
DANE,Village of BLUE MOUNDS Ward 1,511,350,157,0,4
DANE,"Village of BROOKLYN Wards 1,3",507,342,164,0,1
DANE,Village of CAMBRIDGE Wards 2-3,930,608,320,0,2
DANE,"Village of COTTAGE GROVE Wards 1,2,3,4,5,6,7,8,9",4016,2725,1284,0,7
DANE,Village of CROSS PLAINS Wards 1-6,2232,1501,722,0,9
DANE,Village of DANE Ward 1,524,242,280,0,2
DANE,Village of DEERFIELD Wards 1-3,1247,760,482,0,5
DANE,Village of DEFOREST Wards 1-5,2474,1608,853,0,13
DANE,"Village of DEFOREST Wards 6-10,13",3058,1988,1067,0,3
DANE,Village of DEFOREST Ward 11,5,5,0,0,0
DANE,"Village of DEFOREST Wards 12,14",4,0,4,0,0
DANE,Village of DEFOREST Ward 15,0,0,0,0,0
DANE,Village of MAPLE BLUFF Wards 1-2,1016,684,327,0,5
DANE,Village of MARSHALL Wards 1-5,1605,886,716,0,3
DANE,Village of MAZOMANIE Wards 1-3,904,588,314,0,2
DANE,"Village of MCFARLAND Wards 1,2,3,4,5,6,7,8,9,10",5280,3750,1520,0,10
DANE,Village of MOUNT HOREB Wards 1-5,2095,1428,662,0,5
DANE,Village of MOUNT HOREB Wards 6-10,2124,1468,653,0,3
DANE,"Village of OREGON Wards 1,5-6,11",1802,1347,450,0,5
DANE,"Village of OREGON Wards 2-4,12",1802,1255,537,0,10
DANE,"Village of OREGON Wards 7-10,13-14",2658,1797,854,0,7
DANE,Village of ROCKDALE Ward 1,103,70,33,0,0
DANE,Village of SHOREWOOD HILLS Wards 1-2,1457,1328,124,0,5
DANE,Village of WAUNAKEE Wards 1-5,4201,2658,1534,0,9
DANE,Village of WAUNAKEE Wards 6-12,4228,2639,1580,0,9
DANE,Village of Windsor Wards 1-5,2058,1121,934,0,3
DANE,Village of Windsor Wards 6-14,2642,1668,966,0,8
DANE,CITY OF EDGERTON Ward 7,57,26,31,0,0
DANE,City of FITCHBURG Wards 1-5,2745,2149,591,0,5
DANE,"City of FITCHBURG Wards 6-10,22",3621,2973,639,0,9
DANE,City of FITCHBURG Wards 11-13,2745,2331,412,0,2
DANE,City of FITCHBURG Ward 14,928,745,182,0,1
DANE,"City of FITCHBURG Wards 15-16,20-21",1580,1183,392,0,5
DANE,City of FITCHBURG Wards 17-19,2531,1926,596,0,9
DANE,City of FITCHBURG Ward 23,0,0,0,0,0
DANE,City of FITCHBURG Wards 24-25,371,332,39,0,0
DANE,City of MADISON Ward 1,977,739,233,0,5
DANE,City of MADISON Ward 2,676,505,171,0,0
DANE,City of MADISON Ward 3,962,773,187,0,2
DANE,City of MADISON Ward 4,1246,975,271,0,0
DANE,City of MADISON Ward 5,866,686,178,0,2
DANE,City of MADISON Ward 6,1512,1234,273,0,5
DANE,City of MADISON Ward 7,1658,1305,348,0,5
DANE,City of MADISON Ward 8,1678,1384,292,0,2
DANE,City of MADISON Ward 9,1012,814,197,0,1
DANE,City of MADISON Ward 10,1315,1032,280,0,3
DANE,City of MADISON Ward 11,1536,1278,255,0,3
DANE,City of MADISON Ward 12,1108,941,166,0,1
DANE,City of MADISON Ward 13,445,385,59,0,1
DANE,City of MADISON Ward 14,1344,1132,208,0,4
DANE,City of MADISON Ward 15,1442,1290,151,0,1
DANE,City of MADISON Ward 16,801,729,70,0,2
DANE,City of MADISON Ward 17,1684,1482,198,1,3
DANE,City of MADISON Ward 18,1534,1456,77,1,0
DANE,City of MADISON Ward 19,2208,2127,78,0,3
DANE,City of MADISON Ward 20,1533,1272,254,0,7
DANE,City of MADISON Ward 21,473,400,72,0,1
DANE,City of MADISON Ward 22,1097,873,218,0,6
DANE,City of MADISON Ward 23,1115,865,244,0,6
DANE,City of MADISON Ward 24,763,666,96,0,1
DANE,City of MADISON Ward 25,1512,1221,289,0,2
DANE,City of MADISON Ward 26,254,225,29,0,0
DANE,City of MADISON Ward 27,438,379,59,0,0
DANE,City of MADISON Ward 28,1460,1351,107,0,2
DANE,City of MADISON Ward 29,1361,1302,56,0,3
DANE,City of MADISON Ward 30,904,842,61,0,1
DANE,City of MADISON Ward 31,832,734,96,0,2
DANE,City of MADISON Ward 32,1474,1296,176,0,2
DANE,City of MADISON Ward 33,789,676,111,0,2
DANE,City of MADISON Ward 34,1058,873,183,0,2
DANE,City of MADISON Ward 35,1264,978,283,0,3
DANE,City of MADISON Ward 36,734,648,85,0,1
DANE,City of MADISON Ward 37,1274,1086,183,0,5
DANE,City of MADISON Ward 38,820,703,109,0,8
DANE,City of MADISON Ward 39,1012,851,160,0,1
DANE,City of MADISON Ward 40,2128,2062,62,0,4
DANE,City of MADISON Ward 41,1878,1797,79,0,2
DANE,City of MADISON Ward 42,1565,1509,54,0,2
DANE,City of MADISON Ward 43,1837,1711,124,0,2
DANE,City of MADISON Ward 44,1254,1207,46,0,1
DANE,City of MADISON Ward 45,336,320,16,0,0
DANE,City of MADISON Ward 46,1625,1508,113,0,4
DANE,City of MADISON Ward 47,1331,1145,182,0,4
DANE,City of MADISON Ward 48,1449,1212,236,0,1
DANE,City of MADISON Ward 49,968,805,161,0,2
DANE,City of MADISON Ward 50,760,663,97,0,0
DANE,City of MADISON Ward 51,763,686,74,0,3
DANE,City of MADISON Ward 52,1131,1001,124,0,6
DANE,City of MADISON Ward 53,1208,1096,110,0,2
DANE,City of MADISON Ward 54,1371,1138,230,0,3
DANE,City of MADISON Ward 55,1335,1235,97,0,3
DANE,City of MADISON Ward 56,574,491,82,0,1
DANE,City of MADISON Ward 57,1397,1171,223,0,3
DANE,City of MADISON Ward 58,1289,1077,209,0,3
DANE,City of MADISON Ward 59,1040,876,163,0,1
DANE,City of MADISON Ward 60,754,686,67,0,1
DANE,City of MADISON Ward 61,1152,990,160,0,2
DANE,City of MADISON Ward 62,372,338,32,0,2
DANE,City of MADISON Ward 63,1594,1379,212,0,3
DANE,City of MADISON Ward 64,836,775,61,0,0
DANE,City of MADISON Ward 65,1543,1432,109,0,2
DANE,City of MADISON Ward 66,1297,1196,99,0,2
DANE,City of MADISON Ward 67,1251,1162,86,0,3
DANE,City of MADISON Ward 68,752,687,65,0,0
DANE,City of MADISON Ward 69,1077,918,157,0,2
DANE,City of MADISON Ward 70,1641,1487,153,0,1
DANE,City of MADISON Ward 71,1509,1413,95,0,1
DANE,City of MADISON Ward 72,960,881,78,0,1
DANE,City of MADISON Ward 73,1642,1522,116,0,4
DANE,City of MADISON Ward 74,1035,877,158,0,0
DANE,City of MADISON Ward 75,1233,1060,170,0,3
DANE,City of MADISON Ward 76,466,423,42,0,1
DANE,City of MADISON Ward 77,492,437,54,0,1
DANE,City of MADISON Ward 78,341,305,36,0,0
DANE,City of MADISON Ward 79,906,788,118,0,0
DANE,City of MADISON Ward 80,2267,2025,234,0,8
DANE,City of MADISON Ward 81,549,506,41,0,2
DANE,City of MADISON Ward 82,1432,1160,269,0,3
DANE,City of MADISON Ward 83,994,833,158,0,3
DANE,City of MADISON Ward 84,766,647,116,0,3
DANE,City of MADISON Ward 85,1752,1617,134,0,1
DANE,City of MADISON Ward 86,1179,1067,111,0,1
DANE,City of MADISON Ward 87,1343,1211,129,0,3
DANE,City of MADISON Ward 88,1444,1315,128,0,1
DANE,City of MADISON Ward 89,1498,1294,203,0,1
DANE,City of MADISON Ward 90,951,847,102,0,2
DANE,City of MADISON Ward 91,1920,1718,199,0,3
DANE,City of MADISON Ward 92,1243,1036,204,0,3
DANE,City of MADISON Ward 93,699,591,108,0,0
DANE,City of MADISON Ward 94,1827,1585,240,0,2
DANE,City of MADISON Ward 95,546,463,83,0,0
DANE,City of MADISON Ward 96,1716,1352,359,0,5
DANE,City of MADISON Ward 97,1189,1001,187,0,1
DANE,City of MADISON Ward 98,1888,1572,311,0,5
DANE,City of MADISON Ward 99,658,572,86,0,0
DANE,City of MADISON Ward 100,332,296,35,0,1
DANE,City of MADISON Ward 101,995,813,181,0,1
DANE,City of MADISON Ward 102,1031,847,184,0,0
DANE,City of MADISON Ward 103,1707,1401,305,0,1
DANE,City of MADISON Ward 104,1785,1431,350,0,4
DANE,City of MADISON Ward 105,1297,1069,225,0,3
DANE,City of MADISON Ward 106,1542,1266,271,0,5
DANE,City of MADISON Ward 107,1679,1418,257,0,4
DANE,City of MADISON Ward 108,449,390,58,1,0
DANE,City of MADISON Ward 109,873,635,237,1,0
DANE,City of MADISON Ward 110,1213,1012,201,0,0
DANE,City of MADISON Ward 111,690,567,122,0,1
DANE,City of MADISON Ward 112,481,363,117,0,1
DANE,City of MADISON Ward 113,2226,1558,662,0,6
DANE,City of MADISON Ward 114,2194,1748,440,0,6
DANE,City of MADISON Ward 115,1575,1374,196,0,5
DANE,City of MADISON Ward 116,1600,1318,274,0,8
DANE,City of MADISON Ward 117,1434,1130,298,0,6
DANE,City of MADISON Ward 118,795,604,191,0,0
DANE,City of MADISON Ward 119,1558,1143,412,0,3
DANE,City of MADISON Ward 120,2,0,2,0,0
DANE,City of MADISON Ward 121,7,7,0,0,0
DANE,City of MADISON Ward 122,6,4,2,0,0
DANE,City of MADISON Ward 123,46,36,10,0,0
DANE,City of MADISON Ward 124,91,78,13,0,0
DANE,City of MADISON Ward 125,0,0,0,0,0
DANE,City of MADISON Ward 126,0,0,0,0,0
DANE,City of MADISON Ward 127,159,143,16,0,0
DANE,City of MADISON Ward 128,321,294,26,0,1
DANE,City of MADISON Ward 129,1,1,0,0,0
DANE,City of MADISON Ward 130,328,302,26,0,0
DANE,City of MADISON Ward 131,0,0,0,0,0
DANE,City of MADISON Ward 132,112,98,14,0,0
DANE,City of MADISON Ward 133,223,192,31,0,0
DANE,City of MADISON Ward 134,83,70,13,0,0
DANE,City of MADISON Ward 135,632,591,41,0,0
DANE,City of MADISON Ward 136,2,1,1,0,0
DANE,City of MADISON Ward 137,0,0,0,0,0
DANE,City of MADISON Ward 138,140,126,14,0,0
DANE,City of MADISON Ward 139,66,57,9,0,0
DANE,City of MADISON Ward 140,203,146,57,0,0
DANE,City of MADISON Ward 141,1,1,0,0,0
DANE,City of MADISON Ward 142,0,0,0,0,0
DANE,City of MADISON Ward 143,0,0,0,0,0
DANE,City of MADISON Ward 144,3,3,0,0,0
DANE,City of MADISON Ward 145,144,120,22,0,2
DANE,City of MADISON Ward 146,139,122,17,0,0
DANE,City of MADISON Ward 147,325,299,25,0,1
DANE,City of MADISON Ward 148,0,0,0,0,0
DANE,City of MADISON Ward 149,0,0,0,0,0
DANE,City of MADISON Ward 150,177,152,24,0,1
DANE,City of MADISON Ward 151,2,2,0,0,0
DANE,City of MADISON Ward 152,0,0,0,0,0
DANE,City of MADISON Ward 153,249,236,12,0,1
DANE,City of MADISON Ward 154,0,0,0,0,0
DANE,City of MIDDLETON Wards 1-4,3240,2615,622,0,3
DANE,City of MIDDLETON Wards 5-8,2592,2175,408,0,9
DANE,"City of MIDDLETON Wards 9-13,19",3016,2465,541,0,10
DANE,"City of MIDDLETON Wards 14,15,16,18,17",3018,2347,661,0,10
DANE,"City of MIDDLETON Wards 20,23",0,0,0,0,0
DANE,City of MIDDLETON Ward 21,141,122,18,0,1
DANE,City of MIDDLETON Ward 22,102,85,17,0,0
DANE,City of MONONA Wards 1-5,2763,2290,467,0,6
DANE,City of MONONA Wards 6-10,2575,2138,433,0,4
DANE,City of STOUGHTON Wards 1-2,1756,1212,541,0,3
DANE,"City of STOUGHTON Wards 3,4",1590,1145,442,0,3
DANE,City of STOUGHTON Wards 5-6,1757,1303,448,0,6
DANE,"City of STOUGHTON Wards 7,8",1758,1235,517,0,6
DANE,City of SUN PRAIRIE Ward 1,1044,736,305,0,3
DANE,City of SUN PRAIRIE Ward 2,702,517,184,0,1
DANE,City of SUN PRAIRIE Ward 3,540,408,131,0,1
DANE,City of SUN PRAIRIE Ward 4,536,390,144,0,2
DANE,City of SUN PRAIRIE Ward 5,517,400,117,0,0
DANE,City of SUN PRAIRIE Ward 6,544,367,177,0,0
DANE,City of SUN PRAIRIE Ward 7,340,261,78,0,1
DANE,City of SUN PRAIRIE Ward 8,736,519,216,0,1
DANE,City of SUN PRAIRIE Ward 9,974,661,312,0,1
DANE,City of SUN PRAIRIE Ward 10,188,135,53,0,0
DANE,City of SUN PRAIRIE Ward 11,602,434,165,0,3
DANE,City of SUN PRAIRIE Ward 12,971,589,381,0,1
DANE,City of SUN PRAIRIE Ward 13,908,607,297,0,4
DANE,City of SUN PRAIRIE Ward 14,164,134,30,0,0
DANE,City of SUN PRAIRIE Ward 15,407,311,95,0,1
DANE,City of SUN PRAIRIE Ward 16,706,513,190,0,3
DANE,City of SUN PRAIRIE Ward 17,456,337,119,0,0
DANE,City of SUN PRAIRIE Ward 18,459,339,118,0,2
DANE,City of SUN PRAIRIE Ward 19,695,533,162,0,0
DANE,City of SUN PRAIRIE Ward 20,608,453,149,0,6
DANE,City of SUN PRAIRIE Ward 21,654,521,133,0,0
DANE,City of SUN PRAIRIE Ward 22,829,588,240,0,1
DANE,City of SUN PRAIRIE Ward 23,909,657,249,0,3
DANE,City of SUN PRAIRIE Ward 24,277,233,44,0,0
DANE,City of SUN PRAIRIE Ward 25,774,549,222,0,3
DANE,City of SUN PRAIRIE Ward 26,907,603,301,0,3
DANE,City of SUN PRAIRIE Ward 27,539,378,159,0,2
DANE,City of SUN PRAIRIE Ward 28,0,0,0,0,0
DANE,City of SUN PRAIRIE Ward 29,0,0,0,0,0
DANE,City of SUN PRAIRIE Ward 30,0,0,0,0,0
DANE,"City of VERONA Wards 1-6,13",3644,2648,983,0,13
DANE,City of VERONA Wards 7-12,4120,3103,1009,0,8
DODGE,Town of ASHIPPUN Wards 1-4,1545,344,1201,0,0
DODGE,"Town of BEAVER DAM Wards 1-2,7-12",601,247,354,0,0
DODGE,Town of BEAVER DAM Wards 3-6,1389,597,792,0,0
DODGE,Town of BURNETT Wards 1-2,450,119,331,0,0
DODGE,Town of CALAMUS Wards 1-2,491,181,310,0,0
DODGE,Town of CHESTER Wards 1-2,316,79,237,0,0
DODGE,Town of CLYMAN Ward 1,412,84,328,0,0
DODGE,Town of ELBA Wards 1-2,542,213,329,0,0
DODGE,Town of EMMET Wards 1-2,736,163,573,0,0
DODGE,Town of FOX LAKE Wards 1-4,681,188,493,0,0
DODGE,Town of HERMAN Wards 1-2,701,106,595,0,0
DODGE,Town of HUBBARD Wards 1-2,985,298,687,0,0
DODGE,Town of HUSTISFORD Wards 1-2,788,153,635,0,0
DODGE,Town of LEBANON Wards 1-3,827,193,634,0,0
DODGE,Town of LEROY Wards 1-2,522,99,423,0,0
DODGE,Town of LOMIRA Wards 1-2,628,106,522,0,0
DODGE,Town of LOMIRA Ward 3,3,0,3,0,0
DODGE,Town of LOWELL Ward 1,244,66,178,0,0
DODGE,Town of LOWELL Wards 2-4,284,70,214,0,0
DODGE,Town of OAK GROVE Wards 1-2,531,159,372,0,0
DODGE,Town of PORTLAND Wards 1-2,559,182,377,0,0
DODGE,Town of RUBICON Wards 1-3,1301,220,1081,0,0
DODGE,Town of SHIELDS Ward 1,308,82,226,0,0
DODGE,"Town of THERESA Wards 1,4",220,34,186,0,0
DODGE,Town of THERESA Wards 2-3,371,75,296,0,0
DODGE,Town of TRENTON Wards 1-3,651,178,473,0,0
DODGE,Town of WESTFORD Wards 1-3,674,263,411,0,0
DODGE,Town of WESTFORD Ward 4,10,1,9,0,0
DODGE,Town of WILLIAMSTOWN Ward 1,0,0,0,0,0
DODGE,Village of BROWNSVILLE Ward 1,376,98,278,0,0
DODGE,Village of CLYMAN Ward 1,122,33,89,0,0
DODGE,Village of HUSTISFORD Wards 1-2,517,118,399,0,0
DODGE,Village of IRON RIDGE Ward 1,437,119,318,0,0
DODGE,Village of KEKOSKEE Wards 1-2,508,107,401,0,0
DODGE,Village of LOMIRA Wards 1-3,1108,309,799,0,0
DODGE,Village of LOWELL Ward 1,124,41,83,0,0
DODGE,Village of NEOSHO Ward 1,300,65,235,0,0
DODGE,Village of RANDOLPH Wards 1-2,513,163,350,0,0
DODGE,Village of REESEVILLE Ward 1,271,101,170,0,0
DODGE,Village of THERESA Wards 1-3,666,163,503,0,0
DODGE,"City of BEAVER DAM Wards 1-2,4,16",1071,565,506,0,0
DODGE,"City of BEAVER DAM Wards 3,5-7",823,383,440,0,0
DODGE,"City of BEAVER DAM Wards 8,11,19-20,23",1649,838,811,0,0
DODGE,"City of BEAVER DAM Wards 9-10,12-15",1389,717,672,0,0
DODGE,"City of BEAVER DAM Wards 17-18,21-22,24",1152,616,536,0,0
DODGE,City of BEAVER DAM Ward 25,0,0,0,0,0
DODGE,City of BEAVER DAM Ward 26,0,0,0,0,0
DODGE,CITY OF COLUMBUS Ward 9,0,0,0,0,0
DODGE,City of FOX LAKE Wards 1-3,631,229,402,0,0
DODGE,CITY OF HARTFORD Ward 11,6,1,5,0,0
DODGE,City of HORICON Wards 1-6,1542,571,971,0,0
DODGE,City of JUNEAU Wards 1-3,864,323,541,0,0
DODGE,City of MAYVILLE Wards 1-6,2313,778,1535,0,0
DODGE,CITY OF WATERTOWN Wards 1-2,1313,493,820,0,0
DODGE,CITY OF WATERTOWN Wards 3-4,974,335,639,0,0
DODGE,CITY OF WATERTOWN Wards 5-7,1008,339,669,0,0
DODGE,CITY OF WATERTOWN Ward 8,409,144,265,0,0
DODGE,City of WAUPUN Wards 1-8,1888,681,1207,0,0
DODGE,City of WAUPUN Wards 13-15,0,0,0,0,0
DOOR,Town of BAILEYS HARBOR Wards 1-3,830,500,329,0,1
DOOR,Town of BRUSSELS Wards 1-2,576,166,409,0,1
DOOR,Town of CLAY BANKS Ward 1,239,104,135,0,0
DOOR,Town of EGG HARBOR Wards 1-3,979,478,501,0,0
DOOR,Town of FORESTVILLE Wards 1-2,547,186,361,0,0
DOOR,Town of GARDNER Wards 1-2,712,242,469,0,1
DOOR,Town of GIBRALTAR Wards 1-2,883,500,382,0,1
DOOR,Town of JACKSONPORT Wards 1-2,569,261,307,0,1
DOOR,Town of LIBERTY GROVE Wards 1-3,1413,828,580,0,5
DOOR,Town of NASEWAUPEE Wards 1-4,1146,474,671,0,1
DOOR,Town of SEVASTOPOL Wards 1-5,1834,840,989,0,5
DOOR,Town of STURGEON BAY Wards 1-2,468,203,265,0,0
DOOR,Town of UNION Wards 1-2,612,192,418,0,2
DOOR,Town of WASHINGTON Ward 1,565,275,287,0,3
DOOR,Village of EGG HARBOR Ward 1,252,150,102,0,0
DOOR,Village of EPHRAIM Wards 1-2,244,134,110,0,0
DOOR,Village of FORESTVILLE Ward 1,226,84,142,0,0
DOOR,Village of SISTER BAY Wards 1-2,710,438,271,0,1
DOOR,City of STURGEON BAY Wards 1-9,1954,1153,799,0,2
DOOR,City of STURGEON BAY Wards 10-15,1371,737,634,0,0
DOOR,City of STURGEON BAY Wards 16-21,1192,666,524,0,2
DOUGLAS,Town of AMNICON Wards 1-2,566,269,297,0,0
DOUGLAS,Town of BENNETT Ward 1,372,152,219,0,1
DOUGLAS,Town of BRULE Ward 1,344,197,146,0,1
DOUGLAS,Town of CLOVERLAND Ward 1,102,44,58,0,0
DOUGLAS,Town of DAIRYLAND Ward 1,108,19,89,0,0
DOUGLAS,Town of GORDON Ward 1,409,160,249,0,0
DOUGLAS,Town of HAWTHORNE Wards 1-2,471,185,286,0,0
DOUGLAS,Town of HIGHLAND Ward 1,193,102,91,0,0
DOUGLAS,Town of LAKESIDE Ward 1,360,165,195,0,0
DOUGLAS,Town of MAPLE Ward 1,350,191,158,0,1
DOUGLAS,Town of OAKLAND Wards 1-2,583,302,281,0,0
DOUGLAS,Town of PARKLAND Wards 1-2,509,257,252,0,0
DOUGLAS,"Town of SOLON SPRINGS Wards 1,2",544,209,335,0,0
DOUGLAS,Town of SUMMIT Wards 1-2,495,265,229,0,1
DOUGLAS,Town of SUPERIOR Wards 1-3,1102,541,560,0,1
DOUGLAS,Town of WASCOTT Ward 1,529,234,295,0,0
DOUGLAS,Village of LAKE NEBAGAMON Wards 1-2,638,294,344,0,0
DOUGLAS,Village of OLIVER Ward 1,198,113,85,0,0
DOUGLAS,Village of POPLAR Ward 1,316,113,203,0,0
DOUGLAS,Village of SOLON SPRINGS Ward 1,300,151,149,0,0
DOUGLAS,Village of SUPERIOR Ward 1,349,198,151,0,0
DOUGLAS,City of SUPERIOR Wards 1-5,2058,1230,825,1,2
DOUGLAS,City of SUPERIOR Wards 6-10,2166,1279,883,0,4
DOUGLAS,City of SUPERIOR Wards 11-16,1989,1308,680,0,1
DOUGLAS,City of SUPERIOR Wards 17-22,2233,1335,892,0,6
DOUGLAS,City of SUPERIOR Wards 23-28,1381,957,421,0,3
DUNN,Town of COLFAX Wards 1-3,575,197,378,0,0
DUNN,Town of DUNN Wards 1-2,706,280,426,0,0
DUNN,Town of EAU GALLE Ward 1,390,109,281,0,0
DUNN,Town of ELK MOUND Wards 1-3,828,275,553,0,0
DUNN,Town of GRANT Wards 1-2,223,74,149,0,0
DUNN,Town of HAY RIVER Wards 1-2,273,94,179,0,0
DUNN,Town of LUCAS Ward 1,357,117,240,0,0
DUNN,Town of MENOMONIE Wards 1-5,1559,647,912,0,0
DUNN,Town of NEW HAVEN Ward 1,293,81,212,0,0
DUNN,Town of OTTER CREEK Ward 1,255,80,175,0,0
DUNN,Town of PERU Ward 1,108,34,74,0,0
DUNN,Town of RED CEDAR Wards 1-4,1163,428,735,0,0
DUNN,Town of ROCK CREEK Wards 1-2,462,177,285,0,0
DUNN,Town of SAND CREEK Ward 1,258,93,165,0,0
DUNN,Town of SHERIDAN Ward 1,223,59,164,0,0
DUNN,Town of SHERMAN Wards 1-2,470,155,315,0,0
DUNN,Town of SPRING BROOK Wards 1-3,829,284,545,0,0
DUNN,Town of STANTON Ward 1,396,135,261,0,0
DUNN,Town of TAINTER Wards 1-4,1356,552,804,0,0
DUNN,Town of TIFFANY Wards 1-2,282,72,210,0,0
DUNN,Town of WESTON Wards 1-2,254,92,162,0,0
DUNN,Town of WILSON Ward 1,245,89,156,0,0
DUNN,Village of BOYCEVILLE Wards 1-2,371,132,239,0,0
DUNN,Village of COLFAX Wards 1-2,427,202,225,0,0
DUNN,Village of DOWNING Ward 1,99,27,72,0,0
DUNN,Village of ELK MOUND Ward 1,332,142,190,0,0
DUNN,Village of KNAPP Ward 1,185,46,139,0,0
DUNN,Village of RIDGELAND Ward 1,95,37,58,0,0
DUNN,Village of WHEELER Ward 1,79,27,52,0,0
DUNN,City of MENOMONIE Wards 1-2,1203,630,573,0,0
DUNN,City of MENOMONIE Wards 3-4,840,510,330,0,0
DUNN,"City of MENOMONIE Wards 5,7",594,394,200,0,0
DUNN,City of MENOMONIE Ward 6,533,329,204,0,0
DUNN,City of MENOMONIE Wards 8-9,856,472,384,0,0
DUNN,City of MENOMONIE Wards 10-11,1301,804,497,0,0
EAU CLAIRE,Town of BRIDGE CREEK Wards 1-3,578,190,387,0,1
EAU CLAIRE,Town of BRUNSWICK Wards 1-2,1040,448,591,1,0
EAU CLAIRE,Town of CLEAR CREEK Wards 1-2,395,121,274,0,0
EAU CLAIRE,Town of DRAMMEN Ward 1,405,142,260,0,3
EAU CLAIRE,Town of FAIRCHILD Ward 1,125,34,91,0,0
EAU CLAIRE,Town of LINCOLN Wards 1-2,578,177,401,0,0
EAU CLAIRE,Town of LUDINGTON Wards 1-2,544,185,357,0,2
EAU CLAIRE,Town of OTTER CREEK Ward 1,209,67,142,0,0
EAU CLAIRE,Town of PLEASANT VALLEY Wards 1-5,2231,922,1302,0,7
EAU CLAIRE,"Town of SEYMOUR Wards 1,2,3,4,5",1791,769,1019,0,3
EAU CLAIRE,Town of UNION Wards 1-5,1307,602,704,0,1
EAU CLAIRE,"Town of WASHINGTON Wards 1,6-9,13-15,18-19,21-22",2141,979,1159,0,3
EAU CLAIRE,"Town of WASHINGTON Wards 2-5,10-12,16-17,20",1830,887,942,0,1
EAU CLAIRE,Town of WILSON Ward 1,171,39,132,0,0
EAU CLAIRE,Village of FAIRCHILD Ward 1,141,48,92,0,1
EAU CLAIRE,Village of FALL CREEK Wards 1-2,652,264,384,0,4
EAU CLAIRE,VILLAGE OF LAKE HALLIE Ward 11,0,0,0,0,0
EAU CLAIRE,City of ALTOONA Wards 1-14,3839,2081,1749,0,9
