county,rep_unit,total,lafollete,loudenbeck,harmon,mcfarland,SCATTERING
CRAWFORD,Village of SOLDIERS GROVE Ward 1,234,106,116,9,3,0
CRAWFORD,Village of STEUBEN Ward 1,52,13,37,1,1,0
CRAWFORD,Village of WAUZEKA Ward 1,266,128,126,9,3,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 1,403,184,210,4,5,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 2,180,93,82,2,3,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 3,338,184,144,6,4,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 4,318,168,139,6,5,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 5,364,207,149,3,5,0
CRAWFORD,City of PRAIRIE DU CHIEN Ward 6,353,206,138,3,5,1
DANE,Town of ALBION Wards 1-3,1015,513,450,30,22,0
DANE,Town of BERRY Wards 1-2,735,416,297,10,11,1
DANE,Town of BLACK EARTH Ward 1,338,187,139,5,7,0
DANE,Town of BLOOMING GROVE Wards 1-7,837,635,163,14,25,0
DANE,Town of BLUE MOUNDS Wards 1-2,581,350,214,12,5,0
DANE,Town of BRISTOL Wards 1-5,2435,1231,1098,75,28,3
DANE,"Town of BURKE Wards 1-4,7",1478,883,545,26,24,0
DANE,Town of BURKE Wards 5-6,259,165,87,4,3,0
DANE,Town of CHRISTIANA Wards 1-2,655,337,295,15,8,0
DANE,Town of COTTAGE GROVE Wards 1-6,2251,1338,828,53,32,0
DANE,Town of CROSS PLAINS Wards 1-2,986,565,395,14,11,1
DANE,Town of DANE Ward 1,500,202,280,10,8,0
DANE,Town of DEERFIELD Wards 1-2,885,481,365,20,17,2
DANE,Town of DUNKIRK Wards 1-6,1124,645,434,23,20,2
DANE,Town of DUNN Wards 1-7,3098,1948,1022,63,63,2
DANE,Town of MAZOMANIE Wards 1-2,602,328,249,17,8,0
DANE,Town of MEDINA Wards 1-2,736,345,372,11,8,0
DANE,Town of MIDDLETON Wards 1-8,3772,2430,1234,68,39,1
DANE,Town of MONTROSE Wards 1-2,660,420,219,10,11,0
DANE,Town of OREGON Wards 1-4,2013,1281,659,45,28,0
DANE,Town of PERRY Ward 1,449,279,154,8,7,1
DANE,Town of PLEASANT SPRINGS Wards 1-4,1983,1138,788,26,31,0
DANE,Town of PRIMROSE Ward 1,449,282,151,12,4,0
DANE,Town of ROXBURY Wards 1-2,1050,544,462,23,21,0
DANE,Town of RUTLAND Wards 1-2,1178,712,429,23,14,0
DANE,Town of SPRINGDALE Wards 1-3,1271,745,492,23,11,0
DANE,Town of SPRINGFIELD Wards 1-4,1622,872,684,43,22,1
DANE,Town of SUN PRAIRIE Wards 1-3,1310,740,528,28,14,0
DANE,Town of VERMONT Ward 1,577,373,173,19,12,0
DANE,Town of VERONA Wards 1-3,1301,814,438,31,18,0
DANE,Town of VIENNA Wards 1-2,858,424,391,25,17,1
DANE,Town of WESTPORT Wards 1-5,2781,1726,975,55,25,0
DANE,Town of YORK Ward 1,398,197,192,6,3,0
DANE,Village of BELLEVILLE Wards 1-2,1157,755,346,29,27,0
DANE,Village of BLACK EARTH Wards 1-2,805,496,265,28,16,0
DANE,Village of BLUE MOUNDS Ward 1,507,344,144,10,9,0
DANE,"Village of BROOKLYN Wards 1,3",499,328,150,8,13,0
DANE,Village of CAMBRIDGE Wards 2-3,914,583,299,15,16,1
DANE,"Village of COTTAGE GROVE Wards 1,2,3,4,5,6,7,8,9",3985,2635,1190,97,62,1
DANE,Village of CROSS PLAINS Wards 1-6,2201,1478,640,55,28,0
DANE,Village of DANE Ward 1,514,232,240,28,13,1
DANE,Village of DEERFIELD Wards 1-3,1233,744,438,28,23,0
DANE,Village of DEFOREST Wards 1-5,2462,1550,785,74,53,0
DANE,"Village of DEFOREST Wards 6-10,13",3038,1887,1025,76,50,0
DANE,Village of DEFOREST Ward 11,5,4,0,1,0,0
DANE,"Village of DEFOREST Wards 12,14",4,0,4,0,0,0
DANE,Village of DEFOREST Ward 15,0,0,0,0,0,0
DANE,Village of MAPLE BLUFF Wards 1-2,1006,669,302,20,15,0
DANE,Village of MARSHALL Wards 1-5,1596,852,665,42,37,0
DANE,Village of MAZOMANIE Wards 1-3,900,564,291,27,17,1
DANE,"Village of MCFARLAND Wards 1,2,3,4,5,6,7,8,9,10",5215,3649,1352,121,91,2
DANE,Village of MOUNT HOREB Wards 1-5,2075,1377,604,46,46,2
DANE,Village of MOUNT HOREB Wards 6-10,2100,1433,593,47,26,1
DANE,"Village of OREGON Wards 1,5-6,11",1784,1307,415,36,26,0
DANE,"Village of OREGON Wards 2-4,12",1789,1224,486,49,30,0
DANE,"Village of OREGON Wards 7-10,13-14",2636,1724,810,73,29,0
DANE,Village of ROCKDALE Ward 1,101,68,28,2,3,0
DANE,Village of SHOREWOOD HILLS Wards 1-2,1437,1279,113,25,20,0
DANE,Village of WAUNAKEE Wards 1-5,4156,2613,1412,81,49,1
DANE,Village of WAUNAKEE Wards 6-12,4188,2584,1455,100,46,3
DANE,Village of Windsor Wards 1-5,2031,1084,878,44,25,0
DANE,Village of Windsor Wards 6-14,2630,1604,912,69,45,0
DANE,CITY OF EDGERTON Ward 7,58,24,33,1,0,0
DANE,City of FITCHBURG Wards 1-5,2710,2051,560,50,48,1
DANE,"City of FITCHBURG Wards 6-10,22",3586,2852,611,59,63,1
DANE,City of FITCHBURG Wards 11-13,2721,2216,382,62,61,0
DANE,City of FITCHBURG Ward 14,921,713,175,19,13,1
DANE,"City of FITCHBURG Wards 15-16,20-21",1569,1144,376,23,25,1
DANE,City of FITCHBURG Wards 17-19,2507,1883,546,54,24,0
DANE,City of FITCHBURG Ward 23,0,0,0,0,0,0
DANE,City of FITCHBURG Wards 24-25,365,307,31,8,19,0
DANE,City of MADISON Ward 1,968,715,224,15,14,0
DANE,City of MADISON Ward 2,672,485,157,19,11,0
DANE,City of MADISON Ward 3,947,729,177,20,21,0
DANE,City of MADISON Ward 4,1241,955,249,18,19,0
DANE,City of MADISON Ward 5,866,676,168,12,10,0
DANE,City of MADISON Ward 6,1508,1235,233,14,25,1
DANE,City of MADISON Ward 7,1644,1241,328,39,36,0
DANE,City of MADISON Ward 8,1667,1345,266,36,20,0
DANE,City of MADISON Ward 9,1003,774,183,25,21,0
DANE,City of MADISON Ward 10,1306,1000,253,31,22,0
DANE,City of MADISON Ward 11,1525,1228,227,41,28,1
DANE,City of MADISON Ward 12,1083,910,135,18,20,0
DANE,City of MADISON Ward 13,439,377,45,6,11,0
DANE,City of MADISON Ward 14,1335,1112,189,16,18,0
DANE,City of MADISON Ward 15,1433,1242,129,24,38,0
DANE,City of MADISON Ward 16,803,696,76,7,24,0
DANE,City of MADISON Ward 17,1676,1448,169,14,44,1
DANE,City of MADISON Ward 18,1522,1365,74,29,54,0
DANE,City of MADISON Ward 19,2183,2044,61,23,54,1
DANE,City of MADISON Ward 20,1518,1212,238,39,26,3
DANE,City of MADISON Ward 21,462,379,66,7,10,0
DANE,City of MADISON Ward 22,1091,833,209,23,25,1
DANE,City of MADISON Ward 23,1103,834,226,25,18,0
DANE,City of MADISON Ward 24,758,642,88,9,19,0
DANE,City of MADISON Ward 25,1493,1171,270,22,30,0
DANE,City of MADISON Ward 26,254,211,28,2,13,0
DANE,City of MADISON Ward 27,435,372,46,6,10,1
DANE,City of MADISON Ward 28,1449,1280,86,27,55,1
DANE,City of MADISON Ward 29,1349,1244,44,19,41,1
DANE,City of MADISON Ward 30,886,782,47,16,41,0
DANE,City of MADISON Ward 31,830,706,85,16,22,1
DANE,City of MADISON Ward 32,1462,1245,165,21,30,1
DANE,City of MADISON Ward 33,787,655,96,12,24,0
DANE,City of MADISON Ward 34,1053,872,151,14,16,0
DANE,City of MADISON Ward 35,1258,961,273,10,13,1
DANE,City of MADISON Ward 36,728,625,71,16,16,0
DANE,City of MADISON Ward 37,1274,1057,171,18,28,0
DANE,City of MADISON Ward 38,813,677,100,11,23,2
DANE,City of MADISON Ward 39,1007,831,137,18,21,0
DANE,City of MADISON Ward 40,2107,1977,56,19,55,0
DANE,City of MADISON Ward 41,1851,1708,69,22,51,1
DANE,City of MADISON Ward 42,1541,1426,44,13,57,1
DANE,City of MADISON Ward 43,1817,1612,116,27,61,1
DANE,City of MADISON Ward 44,1243,1146,40,12,44,1
DANE,City of MADISON Ward 45,333,296,16,7,14,0
DANE,City of MADISON Ward 46,1594,1390,97,37,67,3
DANE,City of MADISON Ward 47,1303,1045,185,33,39,1
DANE,City of MADISON Ward 48,1407,1075,228,55,45,4
DANE,City of MADISON Ward 49,947,728,160,31,28,0
DANE,City of MADISON Ward 50,748,615,104,17,10,2
DANE,City of MADISON Ward 51,752,660,64,13,15,0
DANE,City of MADISON Ward 52,1119,953,116,17,29,4
DANE,City of MADISON Ward 53,1190,1019,106,36,29,0
DANE,City of MADISON Ward 54,1347,1007,253,46,37,4
DANE,City of MADISON Ward 55,1320,1153,97,25,44,1
DANE,City of MADISON Ward 56,569,446,91,14,18,0
DANE,City of MADISON Ward 57,1366,1039,237,37,51,2
DANE,City of MADISON Ward 58,1267,960,218,37,50,2
DANE,City of MADISON Ward 59,1016,783,163,35,34,1
DANE,City of MADISON Ward 60,742,606,75,26,34,1
DANE,City of MADISON Ward 61,1114,867,164,37,46,0
DANE,City of MADISON Ward 62,340,295,24,5,16,0
DANE,City of MADISON Ward 63,1573,1288,205,44,36,0
DANE,City of MADISON Ward 64,833,753,60,6,14,0
DANE,City of MADISON Ward 65,1510,1351,97,23,36,3
DANE,City of MADISON Ward 66,1277,1139,95,17,26,0
DANE,City of MADISON Ward 67,1233,1123,73,14,23,0
DANE,City of MADISON Ward 68,736,637,59,16,23,1
DANE,City of MADISON Ward 69,1057,823,151,24,58,1
DANE,City of MADISON Ward 70,1618,1416,153,21,28,0
DANE,City of MADISON Ward 71,1498,1370,86,13,27,2
DANE,City of MADISON Ward 72,949,835,68,22,24,0
DANE,City of MADISON Ward 73,1621,1451,102,26,40,2
DANE,City of MADISON Ward 74,1016,829,143,22,22,0
DANE,City of MADISON Ward 75,1214,1007,159,24,24,0
DANE,City of MADISON Ward 76,451,397,38,6,9,1
DANE,City of MADISON Ward 77,486,401,45,14,24,2
DANE,City of MADISON Ward 78,340,286,35,9,10,0
DANE,City of MADISON Ward 79,900,758,100,15,27,0
DANE,City of MADISON Ward 80,2234,1945,214,35,38,2
DANE,City of MADISON Ward 81,542,471,42,9,20,0
DANE,City of MADISON Ward 82,1418,1132,233,24,26,3
DANE,City of MADISON Ward 83,991,811,141,15,24,0
DANE,City of MADISON Ward 84,760,630,97,19,14,0
DANE,City of MADISON Ward 85,1736,1556,132,12,36,0
DANE,City of MADISON Ward 86,1172,1039,100,17,15,1
DANE,City of MADISON Ward 87,1325,1165,111,16,33,0
DANE,City of MADISON Ward 88,1436,1288,110,16,22,0
DANE,City of MADISON Ward 89,1479,1238,194,17,30,0
DANE,City of MADISON Ward 90,950,832,93,17,7,1
DANE,City of MADISON Ward 91,1892,1652,171,33,36,0
DANE,City of MADISON Ward 92,1235,1010,198,16,11,0
DANE,City of MADISON Ward 93,693,581,99,8,5,0
DANE,City of MADISON Ward 94,1811,1522,225,27,35,2
DANE,City of MADISON Ward 95,542,452,62,12,16,0
DANE,City of MADISON Ward 96,1712,1317,345,23,26,1
DANE,City of MADISON Ward 97,1181,958,176,18,29,0
DANE,City of MADISON Ward 98,1871,1502,288,46,34,1
DANE,City of MADISON Ward 99,652,540,75,12,25,0
DANE,City of MADISON Ward 100,329,278,34,5,12,0
DANE,City of MADISON Ward 101,977,774,172,17,13,1
DANE,City of MADISON Ward 102,1014,801,165,29,18,1
DANE,City of MADISON Ward 103,1684,1330,289,35,30,0
DANE,City of MADISON Ward 104,1754,1380,320,31,23,0
DANE,City of MADISON Ward 105,1286,1018,207,24,35,2
DANE,City of MADISON Ward 106,1527,1226,248,34,17,2
DANE,City of MADISON Ward 107,1669,1358,242,40,27,2
DANE,City of MADISON Ward 108,445,369,47,11,18,0
DANE,City of MADISON Ward 109,860,621,207,21,11,0
DANE,City of MADISON Ward 110,1213,962,189,34,28,0
DANE,City of MADISON Ward 111,684,531,122,15,16,0
DANE,City of MADISON Ward 112,479,342,118,10,9,0
DANE,City of MADISON Ward 113,2210,1507,632,38,31,2
DANE,City of MADISON Ward 114,2165,1663,417,48,37,0
DANE,City of MADISON Ward 115,1565,1312,176,32,45,0
DANE,City of MADISON Ward 116,1585,1296,238,20,30,1
DANE,City of MADISON Ward 117,1418,1072,292,31,23,0
DANE,City of MADISON Ward 118,787,589,185,11,2,0
DANE,City of MADISON Ward 119,1542,1094,386,42,20,0
DANE,City of MADISON Ward 120,2,0,2,0,0,0
DANE,City of MADISON Ward 121,6,6,0,0,0,0
DANE,City of MADISON Ward 122,6,4,2,0,0,0
DANE,City of MADISON Ward 123,46,34,9,2,1,0
DANE,City of MADISON Ward 124,91,74,12,4,1,0
DANE,City of MADISON Ward 125,0,0,0,0,0,0
DANE,City of MADISON Ward 126,0,0,0,0,0,0
DANE,City of MADISON Ward 127,159,136,11,4,8,0
DANE,City of MADISON Ward 128,318,278,20,5,14,1
DANE,City of MADISON Ward 129,1,1,0,0,0,0
DANE,City of MADISON Ward 130,325,284,23,4,13,1
DANE,City of MADISON Ward 131,0,0,0,0,0,0
DANE,City of MADISON Ward 132,112,90,11,3,8,0
DANE,City of MADISON Ward 133,223,182,31,3,7,0
DANE,City of MADISON Ward 134,81,65,11,2,2,1
DANE,City of MADISON Ward 135,626,566,41,6,13,0
DANE,City of MADISON Ward 136,2,0,2,0,0,0
DANE,City of MADISON Ward 137,0,0,0,0,0,0
DANE,City of MADISON Ward 138,139,124,11,3,1,0
DANE,City of MADISON Ward 139,65,49,10,2,4,0
DANE,City of MADISON Ward 140,202,140,58,2,2,0
DANE,City of MADISON Ward 141,1,1,0,0,0,0
DANE,City of MADISON Ward 142,0,0,0,0,0,0
DANE,City of MADISON Ward 143,0,0,0,0,0,0
DANE,City of MADISON Ward 144,3,3,0,0,0,0
DANE,City of MADISON Ward 145,142,116,19,4,3,0
DANE,City of MADISON Ward 146,134,105,17,7,5,0
DANE,City of MADISON Ward 147,324,296,17,7,4,0
DANE,City of MADISON Ward 148,0,0,0,0,0,0
DANE,City of MADISON Ward 149,0,0,0,0,0,0
DANE,City of MADISON Ward 150,174,141,23,4,6,0
DANE,City of MADISON Ward 151,2,2,0,0,0,0
DANE,City of MADISON Ward 152,0,0,0,0,0,0
DANE,City of MADISON Ward 153,246,213,12,7,14,0
DANE,City of MADISON Ward 154,0,0,0,0,0,0
DANE,City of MIDDLETON Wards 1-4,3203,2523,570,50,59,1
DANE,City of MIDDLETON Wards 5-8,2573,2087,383,46,53,4
DANE,"City of MIDDLETON Wards 9-13,19",2987,2374,513,57,42,1
DANE,"City of MIDDLETON Wards 14,15,16,18,17",2984,2244,627,78,35,0
DANE,"City of MIDDLETON Wards 20,23",0,0,0,0,0,0
DANE,City of MIDDLETON Ward 21,137,112,18,4,3,0
DANE,City of MIDDLETON Ward 22,101,81,18,0,2,0
DANE,City of MONONA Wards 1-5,2740,2217,419,49,53,2
DANE,City of MONONA Wards 6-10,2558,2052,415,46,44,1
DANE,City of STOUGHTON Wards 1-2,1729,1163,501,27,37,1
DANE,"City of STOUGHTON Wards 3,4",1570,1094,407,45,24,0
DANE,City of STOUGHTON Wards 5-6,1751,1264,411,43,31,2
DANE,"City of STOUGHTON Wards 7,8",1744,1182,487,35,39,1
DANE,City of SUN PRAIRIE Ward 1,1039,711,295,25,7,1
DANE,City of SUN PRAIRIE Ward 2,694,492,167,24,11,0
DANE,City of SUN PRAIRIE Ward 3,531,387,131,6,7,0
DANE,City of SUN PRAIRIE Ward 4,527,378,130,7,12,0
DANE,City of SUN PRAIRIE Ward 5,515,378,114,16,7,0
DANE,City of SUN PRAIRIE Ward 6,542,360,159,13,10,0
DANE,City of SUN PRAIRIE Ward 7,341,250,77,4,10,0
DANE,City of SUN PRAIRIE Ward 8,723,493,197,21,12,0
DANE,City of SUN PRAIRIE Ward 9,972,627,304,24,17,0
DANE,City of SUN PRAIRIE Ward 10,188,124,51,9,4,0
DANE,City of SUN PRAIRIE Ward 11,596,415,161,6,14,0
DANE,City of SUN PRAIRIE Ward 12,962,574,365,17,6,0
DANE,City of SUN PRAIRIE Ward 13,907,598,282,15,12,0
DANE,City of SUN PRAIRIE Ward 14,160,130,24,4,2,0
DANE,City of SUN PRAIRIE Ward 15,402,290,90,8,14,0
DANE,City of SUN PRAIRIE Ward 16,694,491,169,21,13,0
DANE,City of SUN PRAIRIE Ward 17,454,340,99,8,7,0
DANE,City of SUN PRAIRIE Ward 18,459,325,109,14,11,0
DANE,City of SUN PRAIRIE Ward 19,690,505,153,21,11,0
DANE,City of SUN PRAIRIE Ward 20,606,442,144,15,5,0
DANE,City of SUN PRAIRIE Ward 21,649,494,127,18,10,0
DANE,City of SUN PRAIRIE Ward 22,825,565,217,26,17,0
DANE,City of SUN PRAIRIE Ward 23,904,633,233,22,16,0
DANE,City of SUN PRAIRIE Ward 24,275,223,44,6,1,1
DANE,City of SUN PRAIRIE Ward 25,769,540,203,11,15,0
DANE,City of SUN PRAIRIE Ward 26,899,585,288,12,13,1
DANE,City of SUN PRAIRIE Ward 27,534,358,153,15,8,0
DANE,City of SUN PRAIRIE Ward 28,0,0,0,0,0,0
DANE,City of SUN PRAIRIE Ward 29,0,0,0,0,0,0
DANE,City of SUN PRAIRIE Ward 30,0,0,0,0,0,0
DANE,"City of VERONA Wards 1-6,13",3630,2557,931,81,58,3
DANE,City of VERONA Wards 7-12,4089,3026,914,87,62,0
DODGE,Town of ASHIPPUN Wards 1-4,1546,340,1159,25,22,0
DODGE,"Town of BEAVER DAM Wards 1-2,7-12",601,247,342,9,3,0
DODGE,Town of BEAVER DAM Wards 3-6,1381,590,760,20,11,0
DODGE,Town of BURNETT Wards 1-2,443,117,315,3,8,0
DODGE,Town of CALAMUS Wards 1-2,489,173,300,5,11,0
DODGE,Town of CHESTER Wards 1-2,306,82,218,4,2,0
DODGE,Town of CLYMAN Ward 1,407,85,311,4,7,0
DODGE,Town of ELBA Wards 1-2,539,211,307,11,10,0
DODGE,Town of EMMET Wards 1-2,728,156,546,18,8,0
DODGE,Town of FOX LAKE Wards 1-4,683,184,482,16,1,0
DODGE,Town of HERMAN Wards 1-2,696,103,564,19,10,0
DODGE,Town of HUBBARD Wards 1-2,973,308,639,20,6,0
DODGE,Town of HUSTISFORD Wards 1-2,787,159,604,16,8,0
DODGE,Town of LEBANON Wards 1-3,830,186,608,19,17,0
DODGE,Town of LEROY Wards 1-2,514,95,408,8,3,0
DODGE,Town of LOMIRA Wards 1-2,624,114,492,9,9,0
DODGE,Town of LOMIRA Ward 3,3,1,2,0,0,0
DODGE,Town of LOWELL Ward 1,237,63,161,4,9,0
DODGE,Town of LOWELL Wards 2-4,283,72,206,0,5,0
DODGE,Town of OAK GROVE Wards 1-2,529,155,351,12,11,0
DODGE,Town of PORTLAND Wards 1-2,552,180,355,13,4,0
DODGE,Town of RUBICON Wards 1-3,1292,224,1033,25,10,0
DODGE,Town of SHIELDS Ward 1,303,79,208,9,7,0
DODGE,"Town of THERESA Wards 1,4",221,31,181,4,5,0
DODGE,Town of THERESA Wards 2-3,370,69,294,5,2,0
DODGE,Town of TRENTON Wards 1-3,653,171,465,9,8,0
DODGE,Town of WESTFORD Wards 1-3,667,260,389,13,5,0
DODGE,Town of WESTFORD Ward 4,10,1,9,0,0,0
DODGE,Town of WILLIAMSTOWN Ward 1,0,0,0,0,0,0
DODGE,Village of BROWNSVILLE Ward 1,372,94,269,4,5,0
DODGE,Village of CLYMAN Ward 1,120,35,80,2,3,0
DODGE,Village of HUSTISFORD Wards 1-2,519,123,377,14,5,0
DODGE,Village of IRON RIDGE Ward 1,438,112,306,9,11,0
DODGE,Village of KEKOSKEE Wards 1-2,504,103,387,8,6,0
DODGE,Village of LOMIRA Wards 1-3,1091,285,764,31,11,0
DODGE,Village of LOWELL Ward 1,120,42,74,3,1,0
DODGE,Village of NEOSHO Ward 1,299,63,223,7,6,0
DODGE,Village of RANDOLPH Wards 1-2,512,162,326,14,10,0
DODGE,Village of REESEVILLE Ward 1,272,101,159,9,3,0
DODGE,Village of THERESA Wards 1-3,666,163,485,15,3,0
DODGE,"City of BEAVER DAM Wards 1-2,4,16",1072,537,493,22,20,0
DODGE,"City of BEAVER DAM Wards 3,5-7",810,359,418,17,16,0
DODGE,"City of BEAVER DAM Wards 8,11,19-20,23",1643,828,772,24,19,0
DODGE,"City of BEAVER DAM Wards 9-10,12-15",1381,698,625,34,24,0
DODGE,"City of BEAVER DAM Wards 17-18,21-22,24",1152,585,505,34,28,0
DODGE,City of BEAVER DAM Ward 25,0,0,0,0,0,0
DODGE,City of BEAVER DAM Ward 26,0,0,0,0,0,0
DODGE,CITY OF COLUMBUS Ward 9,0,0,0,0,0,0
DODGE,City of FOX LAKE Wards 1-3,632,225,376,16,15,0
DODGE,CITY OF HARTFORD Ward 11,6,1,4,0,1,0
DODGE,City of HORICON Wards 1-6,1538,549,918,45,26,0
DODGE,City of JUNEAU Wards 1-3,863,300,526,21,16,0
DODGE,City of MAYVILLE Wards 1-6,2297,758,1454,45,40,0
DODGE,CITY OF WATERTOWN Wards 1-2,1312,494,778,19,21,0
DODGE,CITY OF WATERTOWN Wards 3-4,978,327,610,22,19,0
DODGE,CITY OF WATERTOWN Wards 5-7,1012,320,648,24,20,0
DODGE,CITY OF WATERTOWN Ward 8,412,144,251,9,8,0
DODGE,City of WAUPUN Wards 1-8,1869,661,1140,38,30,0
DODGE,City of WAUPUN Wards 13-15,0,0,0,0,0,0
DOOR,Town of BAILEYS HARBOR Wards 1-3,825,496,303,10,16,0
DOOR,Town of BRUSSELS Wards 1-2,568,170,379,11,8,0
DOOR,Town of CLAY BANKS Ward 1,235,108,118,5,4,0
DOOR,Town of EGG HARBOR Wards 1-3,966,469,482,7,8,0
DOOR,Town of FORESTVILLE Wards 1-2,542,189,322,20,11,0
DOOR,Town of GARDNER Wards 1-2,696,241,424,22,9,0
DOOR,Town of GIBRALTAR Wards 1-2,881,485,360,15,21,0
DOOR,Town of JACKSONPORT Wards 1-2,567,254,294,10,9,0
DOOR,Town of LIBERTY GROVE Wards 1-3,1403,799,566,16,22,0
DOOR,Town of NASEWAUPEE Wards 1-4,1122,471,622,17,12,0
DOOR,Town of SEVASTOPOL Wards 1-5,1811,832,931,27,21,0
DOOR,Town of STURGEON BAY Wards 1-2,465,195,254,8,8,0
DOOR,Town of UNION Wards 1-2,606,186,402,11,7,0
DOOR,Town of WASHINGTON Ward 1,560,264,270,14,12,0
DOOR,Village of EGG HARBOR Ward 1,251,148,98,1,4,0
DOOR,Village of EPHRAIM Wards 1-2,244,134,105,5,0,0
DOOR,Village of FORESTVILLE Ward 1,229,83,135,5,6,0
DOOR,Village of SISTER BAY Wards 1-2,706,439,246,9,12,0
DOOR,City of STURGEON BAY Wards 1-9,1943,1122,758,34,28,1
DOOR,City of STURGEON BAY Wards 10-15,1366,720,612,14,20,0
DOOR,City of STURGEON BAY Wards 16-21,1183,646,506,15,16,0
DOUGLAS,Town of AMNICON Wards 1-2,562,269,283,7,3,0
DOUGLAS,Town of BENNETT Ward 1,366,152,199,4,11,0
DOUGLAS,Town of BRULE Ward 1,338,196,129,9,4,0
DOUGLAS,Town of CLOVERLAND Ward 1,100,43,51,5,0,1
DOUGLAS,Town of DAIRYLAND Ward 1,107,22,80,4,1,0
DOUGLAS,Town of GORDON Ward 1,404,160,235,5,4,0
DOUGLAS,Town of HAWTHORNE Wards 1-2,466,181,274,4,7,0
DOUGLAS,Town of HIGHLAND Ward 1,190,97,87,3,3,0
DOUGLAS,Town of LAKESIDE Ward 1,354,156,175,18,5,0
DOUGLAS,Town of MAPLE Ward 1,346,191,146,4,5,0
DOUGLAS,Town of OAKLAND Wards 1-2,578,294,262,11,11,0
DOUGLAS,Town of PARKLAND Wards 1-2,506,245,232,16,13,0
DOUGLAS,"Town of SOLON SPRINGS Wards 1,2",538,212,311,10,5,0
DOUGLAS,Town of SUMMIT Wards 1-2,490,266,204,12,7,1
DOUGLAS,Town of SUPERIOR Wards 1-3,1082,523,527,24,8,0
DOUGLAS,Town of WASCOTT Ward 1,517,226,279,10,2,0
DOUGLAS,Village of LAKE NEBAGAMON Wards 1-2,639,292,332,12,3,0
DOUGLAS,Village of OLIVER Ward 1,195,107,79,7,2,0
DOUGLAS,Village of POPLAR Ward 1,311,108,194,5,4,0
DOUGLAS,Village of SOLON SPRINGS Ward 1,300,147,146,6,1,0
DOUGLAS,Village of SUPERIOR Ward 1,349,200,134,8,7,0
DOUGLAS,City of SUPERIOR Wards 1-5,2043,1225,751,39,26,2
DOUGLAS,City of SUPERIOR Wards 6-10,2152,1240,822,51,38,1
DOUGLAS,City of SUPERIOR Wards 11-16,1985,1264,630,50,41,0
DOUGLAS,City of SUPERIOR Wards 17-22,2216,1325,807,44,37,3
DOUGLAS,City of SUPERIOR Wards 23-28,1371,908,366,52,44,1
DUNN,Town of COLFAX Wards 1-3,571,201,349,16,5,0
DUNN,Town of DUNN Wards 1-2,707,278,398,18,13,0
DUNN,Town of EAU GALLE Ward 1,388,117,266,4,1,0
DUNN,Town of ELK MOUND Wards 1-3,822,272,522,20,8,0
DUNN,Town of GRANT Wards 1-2,222,79,131,5,7,0
DUNN,Town of HAY RIVER Wards 1-2,272,90,170,6,6,0
DUNN,Town of LUCAS Ward 1,354,115,233,3,3,0
DUNN,Town of MENOMONIE Wards 1-5,1549,639,850,31,29,0
DUNN,Town of NEW HAVEN Ward 1,294,85,200,3,6,0
DUNN,Town of OTTER CREEK Ward 1,254,78,167,5,4,0
DUNN,Town of PERU Ward 1,107,33,71,2,1,0
DUNN,Town of RED CEDAR Wards 1-4,1164,431,702,22,9,0
DUNN,Town of ROCK CREEK Wards 1-2,461,165,277,8,11,0
DUNN,Town of SAND CREEK Ward 1,257,91,157,5,4,0
DUNN,Town of SHERIDAN Ward 1,221,63,152,4,2,0
DUNN,Town of SHERMAN Wards 1-2,468,148,307,7,6,0
DUNN,Town of SPRING BROOK Wards 1-3,829,277,510,29,13,0
DUNN,Town of STANTON Ward 1,396,138,248,5,5,0
DUNN,Town of TAINTER Wards 1-4,1354,557,765,15,17,0
DUNN,Town of TIFFANY Wards 1-2,282,72,207,2,1,0
DUNN,Town of WESTON Wards 1-2,254,87,155,6,6,0
DUNN,Town of WILSON Ward 1,246,93,136,11,6,0
DUNN,Village of BOYCEVILLE Wards 1-2,372,126,229,9,8,0
DUNN,Village of COLFAX Wards 1-2,429,198,215,10,6,0
DUNN,Village of DOWNING Ward 1,100,25,71,2,2,0
DUNN,Village of ELK MOUND Ward 1,332,130,177,15,10,0
DUNN,Village of KNAPP Ward 1,185,41,133,8,3,0
DUNN,Village of RIDGELAND Ward 1,95,37,54,2,2,0
DUNN,Village of WHEELER Ward 1,80,29,49,2,0,0
DUNN,City of MENOMONIE Wards 1-2,1202,622,539,17,24,0
DUNN,City of MENOMONIE Wards 3-4,834,451,316,30,37,0
DUNN,"City of MENOMONIE Wards 5,7",590,332,187,33,38,0
DUNN,City of MENOMONIE Ward 6,529,309,191,11,18,0
DUNN,City of MENOMONIE Wards 8-9,857,460,342,35,20,0
DUNN,City of MENOMONIE Wards 10-11,1308,786,474,32,16,0
EAU CLAIRE,Town of BRIDGE CREEK Wards 1-3,580,196,362,13,9,0
EAU CLAIRE,Town of BRUNSWICK Wards 1-2,1037,452,548,22,15,0
EAU CLAIRE,Town of CLEAR CREEK Wards 1-2,391,123,255,9,4,0
EAU CLAIRE,Town of DRAMMEN Ward 1,400,137,246,10,7,0
